t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19,mu_20,nu_20,tau_20,mu_21,nu_21,tau_21 
18.5411,-3.3383541014640867,1.6342138917713376,-2.379764426516934,-0.6889914288307452,0.27719659539102953,-0.5295987435106146,0.46384534407068545,-9.142407828239591,-1.5891394804828534,-8.238087504462955,-4.498413624611825,10.326420389922678,0.2999972840220366,28.914788705383824,-4.679867289299033,-2.9227315718412816,91.463006691045,-459.9042185026175,-18.03777160015829,6.8792606028600565,6.879260508438213,5.039969074911904,5.653253782731763,0.0005184946212977213,7.781048443624431e-06,0.04498906044306037,0.0009315445221337332,1.4106628224249558e-05,0.04495937463503239,0.0012442919638038252,2.0016230374754422e-05,0.04392974790473155,0.0014981975565085332,2.6606335314276307e-05,0.04498288164788334,0.0016843702841757434,3.110721715239488e-05,0.04499780061106434,0.0018211418946570022,3.347931011857117e-05,0.04498909636232009,0.001941973507558301,3.668983321799257e-05,0.04495121609260045,0.002049334499655681,4.0032855249074833e-05,0.04498999045919874,0.002145797852795338,4.2927054060833844e-05,0.04499814234277921,0.0022981111319050553,4.711312667591679e-05,0.044965319904882735,0.002489023673373274,5.8001400909238854e-05,0.04393154896650438,0.0026385946525207082,6.954649564062633e-05,0.04499477470071219,0.0027444728413064394,7.770242293920708e-05,0.04603265710525522,0.002808973214126676,7.155266522158766e-05,0.04501382312626328,0.0028617273904837036,6.693787674338172e-05,0.04496042519325761,0.002909543661194319,6.313985769846758e-05,0.04513602838114144,0.0029538524831228537,5.9672057573568404e-05,0.04626414202233182,0.00370819936005566,7.873814028532435e-05,0.05045303265302033,0.00947813178280685,0.000579815258939104,0.07586712932063876,0.9692124648608964,0.0010018255100016707,0.054408192264173164,0.9754405037329537,0.00013874324757593418,0.04603975129296401,0.976649259360999,7.450478469739151e-05,0.04516381713284872
18.5739,-3.6233564385773587,1.5795418642231593,-2.651824555542366,-0.6505723680019558,0.2886282649159299,-0.5829698730226263,0.4480433773952005,-8.191857019071787,-1.7429864161795632,-8.334169993216426,-1.4916396203146671,-4.792567042136676,-0.292980190751003,30.358829795074755,-3.6644777483197615,-3.932338845348975,58.6566953164325,335.28538994726733,11.53890282762021,5.958070921209982,5.565743699548842,6.879261045802273,6.879260105832547,0.000510818964265729,7.675657031991968e-06,0.04498987463531608,0.0009176395202611567,1.3905001872576413e-05,0.04496834044553028,0.001224494301078868,1.9797662724957445e-05,0.042851263870236925,0.0014720077408195288,2.6189815689004964e-05,0.044979138128634986,0.00165397656270527,3.0393721470472952e-05,0.0449970303785318,0.0017884600747268254,3.268181993017614e-05,0.044988759551329416,0.0019062063122105804,3.5767195347720176e-05,0.04495013003058773,0.0020104673808872798,3.886711876840133e-05,0.0449899315068985,0.002104368047828729,4.142980496660909e-05,0.04499951256814085,0.0022530526391211524,4.505849278390235e-05,0.04497461003931991,0.0024339933062365185,5.503036713675562e-05,0.04284911760867928,0.002574622842368513,6.397181015219524e-05,0.04499086527128645,0.002675664073336203,6.880876797023673e-05,0.0460501092833007,0.0027437322403026463,6.52409738240297e-05,0.0450096887697268,0.002799668702320308,6.205868816339429e-05,0.0449586304759197,0.002850199597515101,5.934406367921888e-05,0.04506918925547574,0.002897117209236494,5.673527388635857e-05,0.04631312386440449,0.0036348016526089,7.339770744676007e-05,0.0485988227222792,0.0089974803165971,0.0004806514662097493,0.07463800144970487,0.9679120296190016,0.0013004352418946787,0.05950585757860342,0.9752972309068332,0.00014327282612063548,0.04615318907777667,0.97657509350107,7.416585992913894e-05,0.045173700428232516
18.6068,-3.8762601352743893,1.5202983194567148,-2.9278555216005864,-0.6402099372608919,0.2900995829726822,-0.5938762499578821,0.44768377640702167,-7.193834501213208,-1.863453223816798,-8.463442522559601,0.43665284497880025,6.229674965710886,0.0863521132634061,32.15538975758363,-8.116139307998512,-6.0736540358318285,-56.26379874621754,17.670802769033216,-3.464229083119849,6.63324826546424,6.8792606813817185,6.879260963834501,6.751032889017583,0.0005032477967427756,7.57116752295376e-06,0.04499061174461555,0.0009039318501117334,1.3707670149423499e-05,0.04497476467256819,0.001204921196763285,1.957310431558296e-05,0.022292671526797536,0.0014462424327061907,2.5765308113337478e-05,0.04497427995619752,0.0016242703940744405,2.9706168630829288e-05,0.04499623321210262,0.0017565540249577243,3.1906049769101305e-05,0.04498858655337186,0.001871359577589279,3.4846734621301356e-05,0.044949897795770015,0.00197275875237705,3.770862851022967e-05,0.04498987227277971,0.002064392502518497,3.9975545310231584e-05,0.04500083442463849,0.002209928946828069,4.312369229308405e-05,0.04498138071982638,0.0023818613485825377,5.213195765398097e-05,0.022357995739016184,0.0025155286239795537,5.9094218388959444e-05,0.0449857411344927,0.0026135870431874477,6.207703014875557e-05,0.04595188959668253,0.0026837060996420413,6.002614066060605e-05,0.045006811085705346,0.002741771058544165,5.789764377614477e-05,0.044957642460920856,0.0027942108532674963,5.5988744247604334e-05,0.04502836951887296,0.002843089655694136,5.402755354235898e-05,0.04643991668551063,0.0035659797204329216,6.882193217597786e-05,0.04734624614008082,0.008589143017377043,0.0004083372992200595,0.07361232104869173,0.9661763452894837,0.001735684329518265,0.06827763145224618,0.9751491159468512,0.00014811495998216692,0.046274999630693106,0.9765010756111243,7.401788994578454e-05,0.04518267713168365
18.6397,-4.095282873253782,1.4551811460006492,-3.2090071927422503,-0.571106142681595,0.24511294374084616,-0.6628273020831663,0.47068625179113277,-6.136751495537081,-2.130264884283822,-8.663109095163339,-1.4129750381782196,6.810588630406684,-0.027531677887697264,28.99409655827776,-10.971606048404484,-9.953901976382774,-41.38605414715009,-351.08996784113174,8.13509865115284,6.879260730390906,6.879260979696743,5.847835646748925,5.571244711092624,0.0004957800885595103,7.467708183264914e-06,0.04499127852640337,0.0008904159965604382,1.3515853551294982e-05,0.04497950112915701,0.0011855762411763099,1.9344955586974973e-05,0.0314327737552608,0.0014209050329562168,2.5337399749973732e-05,0.044967755133303554,0.0015952232908968801,2.9047103177561084e-05,0.044995411245633006,0.0017253957215563036,3.1158303401420865e-05,0.044988579504964835,0.0018374196864296296,3.39398911596496e-05,0.044950147003796986,0.001936186889654335,3.6571862722714685e-05,0.04498978288466136,0.002025816368407497,3.857613411100131e-05,0.04500210544681677,0.002168601590843034,4.132735598503441e-05,0.04498647957070417,0.0023324480880548824,4.9413260527655e-05,0.031366902515426814,0.00246057414522635,5.4954478753203574e-05,0.044978832388613846,0.002556612438248797,5.69746049386512e-05,0.04573401214212226,0.002627950357458732,5.575574218330831e-05,0.04500572707289512,0.0026874203983287067,5.435066021545794e-05,0.04495720223723159,0.0027411914474529072,5.301940581458895e-05,0.04501080886177983,0.002791557790020396,5.15318656737398e-05,0.04659567287890008,0.0035010947533815266,6.488496705139511e-05,0.04657599993521308,0.008235250466301225,0.00035389255107581667,0.06861952582298748,0.9637676195383938,0.0024087257510898566,0.08304702311179356,0.9749956364393416,0.00015347950750892327,0.046407576515591256,0.9764269632836607,7.411232746350321e-05,0.045190506589981735
18.6726,-4.2813625153078645,1.3792081704769676,-3.4989645713691617,-0.5522744567094594,0.2545808949937927,-0.6889952280420368,0.45010519566624335,-5.183593503432205,-2.4909477553725328,-8.990335749815182,-2.7735088348686037,-4.7312163754153795,0.23990325599004622,31.051284315039478,-8.281559692587463,-9.739942798741358,211.2115159512615,9.479101252688181,1.8279821623677397,6.879260638679977,6.147017180215095,6.209167262502063,6.879261193866796,0.0004884150134608099,7.365075098700414e-06,0.044991916153274705,0.0008770876769346726,1.332831962576567e-05,0.04498316458800994,0.0011664633861112918,1.9112855065018325e-05,0.03638075774826748,0.0013959949627871014,2.491007016911539e-05,0.04495830915773202,0.0015668042497388652,2.841904115801438e-05,0.044994538839136886,0.0016949542134450603,3.0441508111243173e-05,0.04498871788637703,0.0018043652197443213,3.305446668530789e-05,0.04495090514230774,0.0019007229433677655,3.5463946286569586e-05,0.044989693515286186,0.0019885951397121695,3.7221228695327244e-05,0.04500333393763712,0.0021289518314538593,3.964975938917452e-05,0.044990517501225305,0.0022855387474828037,4.6909340572079396e-05,0.03612459643571735,0.0024091138569381026,5.1460288288248476e-05,0.04496888262457978,0.0025036355562104576,5.2976882038338915e-05,0.04560281418894825,0.0025757230657200486,5.222729173868318e-05,0.04500606640489402,0.0026361182007508953,5.13021975778111e-05,0.04495757620366929,0.002690820499651957,5.0370947800949365e-05,0.04500483504010998,0.002742347586371516,4.921020364888099e-05,0.04661276309956155,0.0034396455552317437,6.144919814978273e-05,0.04608772911447247,0.007923788124225267,0.00031146234207595993,0.06812676942725285,0.9602271985161271,0.0035404210222662294,0.08940940402136147,0.9748359676834595,0.0001596687558826918,0.04655790194318132,0.9763524665942035,7.44966894575003e-05,0.04519766265306493
18.7054,-4.435075747483662,1.2925167892489653,-3.8000582060535315,-0.607972651069988,0.27728169051949786,-0.6418503575773764,0.43431837376171356,-4.162807090911591,-2.763197480147272,-9.31052866572841,4.169902698885684,-4.419598419021716,0.2999967237752504,31.952853101240212,-5.974750820220581,-5.357742779295425,-129.59849641832744,72.76642340888449,-14.226127566494732,6.204692936081671,6.879254700604848,6.879261759892498,6.6883905122870235,0.00048115190695877965,7.263106502030421e-06,0.044992531768122374,0.0008639430117721545,1.3144665162518081e-05,0.0449860429699154,0.0011475861937343059,1.887719237698582e-05,0.036343587604203885,0.0013715093598024293,2.4485602984672224e-05,0.044943308252831445,0.001538982835275179,2.782141446368624e-05,0.044993601636675463,0.0016651989901717071,2.975522327335312e-05,0.04498899993458158,0.0017721710317388157,3.219418800550608e-05,0.044952498946731076,0.0018663350263774807,3.438791699028492e-05,0.044989650770725045,0.0019526915801008425,3.590355961132667e-05,0.04500448320326175,0.0020908729679846205,3.807886346923907e-05,0.04499376371713305,0.002240909271154276,4.462947632852755e-05,0.0365480267739227,0.0023606208067175395,4.849305022056211e-05,0.04495323290263434,0.0024539006781789854,4.973487803147181e-05,0.04548173984485102,0.0025264606615573847,4.92624041626649e-05,0.04500717913499072,0.002587467709453948,4.865049129694673e-05,0.0449589924465201,0.002642835085900951,4.798541375100743e-05,0.04500232254934487,0.002695313131674988,4.703445469652738e-05,0.046603184308173486,0.003381230818830629,5.841473640111448e-05,0.04577117599802948,0.0076464263607445284,0.00027736176348073697,0.06429236286535477,0.9545292800976554,0.005697918418472105,0.08977671494924137,0.9746690178183911,0.00016694986506843318,0.0467323380980399,0.9762772663737583,7.520022044488877e-05,0.045204311574292874
18.7383,-4.554649036973261,1.1982792750359998,-4.1093579217326,-0.6503380863343454,0.27882055772970077,-0.5940290531305673,0.4399639383247155,-3.112382317620802,-2.9596126877631317,-9.486660222007913,-0.090545367761764,-2.027459802470685,-0.16767596812784172,32.33924557211802,-4.666457736647138,-3.2278733566131925,68.87114871499323,69.00142631586567,13.509191278087842,6.879237041628779,6.419924043251425,6.879261737326304,6.879258011327197,0.00047398973670751516,7.162170251264387e-06,0.044993098858207695,0.0008509770456870502,1.2965966085104264e-05,0.04498827974821873,0.0011289465906429124,1.8639603091393e-05,0.040906221781735315,0.0013474444633122843,2.406489649014492e-05,0.04491667129772983,0.001511731834791633,2.725100048354617e-05,0.044992634142299676,0.0016360993930537293,2.9099597117978012e-05,0.04498944936682287,0.0017408073088704958,3.136372286831964e-05,0.044955179617673605,0.0018329825856087682,3.3352440768711794e-05,0.044989650717843235,0.001918048829978241,3.4642750122602e-05,0.045005513258193,0.0020542452017137855,3.662776627083502e-05,0.04499633236242652,0.0021983370281526884,4.257224300158624e-05,0.04089595078917669,0.002314673076223523,4.5947730494016506e-05,0.044925772413259034,0.0024068711899640077,4.702948821497809e-05,0.04522927571296586,0.0024797270093188,4.6733652238584765e-05,0.0450085090213917,0.002541143794748692,4.6323914705256346e-05,0.044961513452479535,0.0025970018049532393,4.5833280947711384e-05,0.045000641515910926,0.0026503003646590837,4.50127670159049e-05,0.04666091546925789,0.003325484159462731,5.5746659367898577e-05,0.045565183671786476,0.00739670147678631,0.00024972488395821776,0.05955536267249645,0.9439028075279415,0.010626472569713712,0.08993577706620605,0.9744935269564187,0.0001754908619722272,0.0469258514851592,0.9762010283138964,7.62380598621621e-05,0.04520949278369136
18.7712,-4.6394680520749905,1.0984358396799938,-4.42309947511749,-0.6641579146388813,0.2734637334320296,-0.5770956205458841,0.4451916290482387,-2.049255197458605,-3.1130187950224038,-9.592774005590519,2.173539174110181,0.24090751248971315,0.27642801033899966,32.136038334255005,-5.60547858917522,-1.7212704370028225,-34.92090890134791,35.05390545893087,-6.83154860019417,6.64693225295621,6.879212625913421,6.87926175965006,6.87925841836069,0.00046692706825558403,7.062668451931259e-06,0.0449936046061253,0.0008381839439451361,1.2793101741914042e-05,0.04498999734866174,0.0011105453230498283,1.840126759308459e-05,0.044566534390636285,0.0013237968244543515,2.3647638857933005e-05,0.04485854708840166,0.0014850271498806646,2.6704684910968253e-05,0.04499168595966318,0.0016076257096900486,2.8473683363680404e-05,0.044990028659546454,0.0017102404525906362,3.056685627985965e-05,0.044958877177481905,0.001800616662192628,3.2365923416140535e-05,0.04498971348220653,0.0018845934269396583,3.345540303858249e-05,0.04500641346091407,0.002018942534197587,3.5302667516198134e-05,0.04499832545899824,0.002157613404837067,4.0723623315621885e-05,0.04457113246818513,0.00227093076056906,4.374231565446267e-05,0.04486666749458386,0.002362148492322088,4.472269764191939e-05,0.04511498717484074,0.002435179872306539,4.45471370122604e-05,0.0450093789532289,0.002496874926982401,4.426886776629143e-05,0.04496495822420176,0.002553107606330096,4.389419862314283e-05,0.044999257372956875,0.0026071488325577616,4.315153210132211e-05,0.04654028951632822,0.003272071399500803,5.34127599619277e-05,0.04543033308654999,0.007169544848110745,0.0002271566286755669,0.05679702432328587,0.9177619070506228,0.026140900477318655,0.08998936784728775,0.9743080667904616,0.00018546016595736051,0.04712925101515978,0.9761234100938753,7.761822002112292e-05,0.04521258009499646
18.804,-4.689422084804687,0.9932147258479018,-4.73947553556233,-0.6645404067006351,0.2482787122736875,-0.574853558670074,0.461961768588999,-0.9928083545188207,-3.297294470110467,-9.649359409805664,1.0255419139098727,1.3932769293298335,0.05184625337203135,31.727619719072926,-7.068179198661099,-1.3712929261455478,-38.56239228419745,-38.45680045253689,7.54649234307858,6.879260869116057,6.8792595627079685,6.879261110162855,6.622679336610186,0.000459962282384797,6.964785870787002e-06,0.04499405693641121,0.0008255575460367671,1.2626397908368968e-05,0.0449913277103726,0.0010923823796490646,1.816294340076352e-05,0.04481959883679705,0.0013005743138380125,2.322251061633856e-05,0.0446650416128825,0.0014588462869992154,2.6180862881449317e-05,0.04499078235969973,0.001579748794007364,2.7876915682685094e-05,0.0449906573348109,0.001680434718319849,2.9805734270787148e-05,0.04496314697705767,0.001769185153928789,3.1431508263839075e-05,0.04498988685896092,0.0018522490130189937,3.234441392066434e-05,0.04500718215244092,0.0019848444369673724,3.409809723021418e-05,0.04499985959954511,0.0021185498478805158,3.906355695655104e-05,0.044824135633216126,0.002229123366058467,4.1807394510593486e-05,0.04467179745851994,0.002319422918056402,4.272557426568638e-05,0.045062321086569844,0.0023925434552941743,4.2636417012364754e-05,0.045009551404118456,0.0024544322094899795,4.2442717492421024e-05,0.044968855777980384,0.0025109628980979487,4.214470823214838e-05,0.044998136205011696,0.002565706032409996,4.1442800147764615e-05,0.046386691960051823,0.0032206986917347113,5.13727077660915e-05,0.045339200476534273,0.006961071298362683,0.00020847354974806015,0.05547489169620407,0.7834129386145701,0.13434896843605276,0.08999960085090972,0.97411091215125,0.00019715463921129674,0.04734141517345848,0.9760440417213859,7.936837248914244e-05,0.04521382729895601
18.8369,-4.704898829458419,0.8810825069153733,-5.057424469553707,-0.6602317984581053,0.2365173093505431,-0.580841458063514,0.46679143751728763,0.05021204947665185,-3.529655270844223,-9.694439580158457,-0.24216623234972862,0.12904003102051606,0.29993122041715936,32.016653520155266,-7.440027954281092,-1.5162905051257434,-0.028781455299302663,-0.05350238512989454,0.0005292241076190855,6.879261522714146,6.879258785059505,6.879259246978889,6.879243991277287,0.00045309367887756035,6.868603507236615e-06,0.044994460486932904,0.0008130917126867471,1.2465833350019944e-05,0.04499237945450286,0.0010744572096512103,1.7925169997854493e-05,0.04489337040227926,0.0012778136318404231,2.2760681997590104e-05,0.04427657638048435,0.0014331679476274754,2.567833937173992e-05,0.044989939224996396,0.0015524405130331268,2.7308280974237468e-05,0.04499128638611664,0.0016513534720889306,2.9081246230918686e-05,0.044967385808782345,0.0017386355457622473,3.054960816654188e-05,0.04499016277412994,0.0018209418982074283,3.130711481156542e-05,0.04500782623658165,0.0019518409482664307,3.300348870094195e-05,0.045001035873738465,0.0020809791209532805,3.757072692723493e-05,0.0448977941312346,0.0021890906992542538,4.003266680421312e-05,0.04428123478428848,0.002278447349819454,4.097556823694827e-05,0.04503157422485075,0.0023515917788211075,4.095167647306634e-05,0.0450088454842505,0.0024136210366653365,4.0811172824642787e-05,0.04497257870877954,0.0024703997616952636,4.0563136402684914e-05,0.04499719054776709,0.0025258321232170707,3.987390919292551e-05,0.0462447988163824,0.003171112230998275,4.9586460736436195e-05,0.04527518124448741,0.006768597227443756,0.00019247407091892748,0.054103524374850546,0.09435955707288163,0.6890533815416885,0.0899999948879682,0.9738999312676723,0.0002109808835777818,0.04756439027928577,0.9759625161963342,8.152552505183854e-05,0.04521339214385108
